serialNum;Тип организации;Разряд;Название УГМС;StationName;Реперная/Вековая станция;Синоптический индекс станции;Общероссийский координатный номер метеорологического пункта;Общероссийский номер гидрологического пункта;Общероссийский номер агрометеорологического пункта;Широта;Долгота;Разность между поясным и московским временем;Территориальный код станции;Филиал(ЦГМС);Статус сетей: климатическая (метеорологическая);Признак проведения радиолокационных наблюдений;Признак проведения аэрологических наблюдений;Статус сетей: гидрологическая;Статус сетей: морская;Статус сетей: агрометеорологическая;Признак проведения специальных гидрометеорологических наблюдений;Признак проведения геофизических наблюдений;Признак проведения гелиофизических наблюдений;Признак проведения наблюдений за загрязнениями;Станция законсервирована (0 не законсервирована, 1 законсервирована);Дата закрытия
783;Метеорологическая станция;2;ФГБУ Северо-Западное УГМС;СОСНОВО;0;22891;6063030;;22891;60.55;30.32;;147;Санкт-Петербургский ЦГМС;3;0;0;0;0;2;1;0;0;1;;9999-12-31 00:00:00
4628;Озерная гидрометеорологическая станция;0;ФГБУ Забайкальское УГМС;СОСНОВО-ОЗЕРСКОЕ;1;30745;5251151;;30745;52.53;111.55;;104;Бурятский ЦГМС;2;0;0;1;0;2;0;0;0;1;;9999-12-31 00:00:00
5884;Озерный гидрометеорологический пост;1;ФГБУ Забайкальское УГМС;СОСНОВО-ОЗЕРСКОЕ (ОГП ПРИ СОСНОВО-ОЗЕРСКОЕ О)-оз.Сосновое - ОЗ.СОСНОBОЕ;1;03938;;03938;;52.55;111.53;;104;Бурятский ЦГМС;0;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
2037;Гидрологический пост;1;ФГБУ Приволжское УГМС;СОСНОВОБОРСК - Р.ТЕШНЯРЬ;0;75631;531704615;75631;;53.28;46.25;;158;Пензенский ЦГМС;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
8256;Метеорологическая станция;2;ФГБУ Северо-Западное УГМС;СОСНОВЫЙ БОР-ЛАЭС-2 - ЗАЛ.ФИНСКИЙ;0;26071;5982920;;;59.81;29.16;;147;Санкт-Петербургский ЦГМС;4;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
1958;Метеорологический пост;2;ФГБУ Приволжское УГМС;СОСНОВЫЙ СОЛОНЕЦ;0;57410;5317049310;;57410;53.28;49.52;;163;Отсутствует;1;0;0;0;0;4;0;0;0;1;;9999-12-31 00:00:00
5586;Морская гидрометеорологическая береговая станция;2;ФГБУ Приморское УГМС;СОСУНОВО - МОРЕ ЯПОНСКОЕ;3;31866;4653831;95040;;46.54555555555555;138.33816666666667;;125;Отсутствует;3;0;0;0;3;0;0;0;0;1;;
2336;Метеорологическая станция;2;ФГБУ Северо-Кавказское УГМС;СОСЫКА;0;34834;4613980;;34834;46.13333333333333;39.833333333333336;;123;Краснодарский ЦГМС;3;0;0;0;0;3;0;0;0;0;;9999-12-31 00:00:00
4101;Пристанционный гидрологический пост;1;ФГБУ Обь-Иртышское УГМС;СОСЬВА (ГП ПРИ СОСЬВА Г) - р.Северная Сосьва;0;;;11542;;63.65;62.10;;186;Ханты-Мансийский ЦГМС;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
2882;Гидрологическая станция;2;ФГБУ Обь-Иртышское УГМС;СОСЬВА - р.Северная Сосьва;2;23625;6376190;11542;;63.64861111111111;62.090833333333336;;186;Ханты-Мансийский ЦГМС;3;0;0;1;0;0;0;0;0;1;;9999-12-31 00:00:00
3226;Гидрологический пост;1;ФГБУ Уральское УГМС;СОСЬВА - Р.СОСЬВА;0;12434;;12434;;59.18;61.90;;166;Отсутствует;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
3227;Гидрологический пост;1;ФГБУ Уральское УГМС;СОТРИНО - Р.СОТРИНА;0;12511;;12511;;59.38;61.25;;166;Отсутствует;1;0;0;4;0;0;0;0;0;1;;9999-12-31 00:00:00
4364;Метеорологическая станция;2;ФГБУ Дальневосточное УГМС;СОФИЙСКИЙ ПРИИСК;1;31478;5233401;;;52.27;133.98;;127;Отсутствует;2;0;0;0;0;0;0;0;0;0;;9999-12-31 00:00:00
1031;Гидрологический пост;1;ФГБУ Северо-Западное УГМС;СОФПОРОГ - Р.КОBДА;0;49001;6548031250;49001;;65.80;31.41;;110;Карельский ЦГМС;1;0;0;3;0;0;0;0;0;1;;
2637;Метеорологическая станция;2;ФГБУ СЦГМС ЧАМ;СОЧИ;1;37099;4353980;;37099;43.57769444444445;39.759861111111114;;123;СЦГМС ЧАМ;2;0;0;0;0;2;0;1;0;1;;
2389;Авиационная метеорологическая станция;1;ФГБУ Авиаметтелеком Росгидромета;СОЧИ (АДЛЕР);0;37171;4343990;;;43.44;39.92;;123;ФГБУ Сочинский филиал Авиаметтелекома  Росгидромета;4;1;0;0;0;0;0;0;0;1;;
28691;Доплеровский метеорологический локатор;0;ФГБУ СЦГМС ЧАМ;СОЧИ (АХУН);;39404;;;;43.54833333333333;39.85166666666667;;;СЦГМС ЧАМ;;1;;;;;;;;;;
2707;Пристанционный гидрологический пост;1;ФГБУ СЦГМС ЧАМ;СОЧИ (ГП ПРИ СОЧИ ЧАМ ЦГМС) - Р.СОЧИ;0;82039;;82039;;43.58;39.71;;123;СЦГМС ЧАМ;0;0;0;3;0;0;0;0;0;0;;
2278;Центр по гидрометеорологии и мониторингу окружающей среды;2;ФГБУ СЦГМС ЧАМ;СОЧИ (ЧАМ) - Р.СОЧИ;0;37099;4363980;82039;37099;43.58;39.77;;123;СЦГМС ЧАМ;0;0;0;0;2;0;1;0;0;1;;
647;Гидрологический пост;1;ФГБУ Северное УГМС;СОЯНА - Р.СОЯНА;0;;6547043220;70374;;65.78;43.36;;129;Отсутствует;1;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
8255;Гидрологический пост;1;ФГБУ Центральное УГМС;СПАС - Р.УХРА;0;75780;581203954;75780;;58.20;39.90;;176;Ярославский ЦГМС;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
178;Метеорологическая станция;2;ФГБУ Центральное УГМС;СПАС-ДЕМЕНСК;0;26795;5443400;;;54.42;34.02;;140;Калужский ЦГМС;3;0;0;0;0;2;0;0;0;1;;9999-12-31 00:00:00
260;Гидрологический пост;1;ФГБУ Центральное УГМС;СПАС-ЗАГОРЬЕ - Р.ПРОТBА;1;75389;550303636;75389;;55.05;36.60;;140;Калужский ЦГМС;1;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
1501;Гидрологический пост;1;ФГБУ Центральное УГМС;СПАС-ИЛЬДЬ - Р.ИЛЬДЬ;0;75111;580003805;75111;;58.00;38.08;;176;Ярославский ЦГМС;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
8414;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Приморское УГМС;СПАССК-ДАЛЬНИЙ;0;31925;;;;44.38;132.48;;125;Отсутствует;1;0;0;0;0;0;0;0;0;0;;
5630;Гидрологический пост;1;ФГБУ Приморское УГМС;СПАССК-ДАЛЬНИЙ - Р.СПАСОBКА;1;05190;4436132511;05190;;44.36;132.51;;125;Отсутствует;1;0;0;2;0;0;0;0;0;1;;
33738;Пункт гидрохимических наблюдений;4;ФГБУ Северо-Западное УГМС;СПАССКОЕ - ОЗ.ПЕЛЕНО;0;29590;583003350;;;58.557944444444445;33.935611111111115;;;Новгородский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
1136;Озерный гидрометеорологический пост;1;ФГБУ Северо-Западное УГМС;СПАССКОЕ - ОЗ.ПЕЛЕНО;0;72953;;72953;;58.55;33.93;;153;Новгородский ЦГМС;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
2038;Гидрологический пост;1;ФГБУ Приволжское УГМС;СПАССКОЕ - Р.БОЛЬШОЙ ИК;0;;520005634;19382;;52.00;56.57;;156;Оренбургский ЦГМС;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
5631;Гидрологический пост;1;ФГБУ Приморское УГМС;СПАССКОЕ - Р.КУЛЕШОBКА;1;05199;4436132491;05199;;44.36;132.49;;125;Отсутствует;0;0;0;3;0;0;0;0;0;1;;
1755;Гидрологический пост;1;ФГБУ Верхне-Волжское УГМС;СПАССКОЕ - Р.МОЛОМА;0;76620;584104819;76620;;58.68;48.31;;143;Кировский ЦГМС;1;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
5491;Морская гидрометеорологическая береговая станция;2;ФГБУ Колымское УГМС;Спафарьева, остров;0;31096;5924901;;;59.15;149.03;;149;Отсутствует;3;0;0;0;3;0;0;0;0;1;;9999-12-31 00:00:00
3672;Озерный гидрометеорологический пост;1;ФГБУ Западно-Сибирское УГМС;Спирино - вдхр. Новосибирское;0;10942;;10942;;54.08;81.33;;154;Отсутствует;1;0;0;3;0;0;0;0;0;1;;
6223;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;СПИЦИНО (ГП ПРИ ТРОИЦКИЙ ПРИИСК М)-р.Витим - Р.BИТИМ;0;03102;561311544;03102;;56.22;115.73;;175;Бурятский ЦГМС;1;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
1902;Метеорологическая станция;2;ФГБУ Приволжское УГМС;СПЛАВНУХА;0;34169;5114540;;34169;51.07;45.38;;164;Саратовский ЦГМС;3;0;0;0;0;3;0;0;0;1;;9999-12-31 00:00:00
4481;Гидрологический пост;1;ФГБУ Дальневосточное УГМС;СРЕДНЕБЕЛОЕ - Р.БЕЛАЯ;0;06550;;06550;;50.68;128.52;;128;Амурский ЦГМС;0;0;0;4;0;0;0;0;0;1;;9999-12-31 00:00:00
1032;Гидрологический пост;1;ФГБУ Северо-Западное УГМС;СРЕДНЕЕ РАЙКОВО - Р.СИСТА;1;72559;5944028480;72559;;59.73;28.80;;147;Санкт-Петербургский ЦГМС;1;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
6095;Гидрологическая станция;2;ФГБУ Колымское УГМС;Среднекан;1;25705;6255231;01010;;62.45;152.32;;149;Отсутствует;2;0;0;1;0;1;0;1;0;1;;9999-12-31 00:00:00
6008;Пристанционный гидрологический пост;1;ФГБУ Колымское УГМС;Среднекан (ГП при Среднекан Г) - р.Колыма;1;;;01010;;62.43;152.30;;149;Отсутствует;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
5771;Метеорологическая станция;2;ФГБУ Якутское УГМС;СРЕДНЕКОЛЫМСК;1;25206;6755371;;25206;67.45;153.71666666666667;;114;Отсутствует;2;0;0;1;0;2;0;1;0;1;;9999-12-31 00:00:00
5808;Пристанционный гидрологический пост;1;ФГБУ Якутское УГМС;СРЕДНЕКОЛЫМСК (ГП ПРИ СРЕДНЕКОЛЫМСК М) - Р.КОЛЫМА;0;01801;;01801;;63.71;145.33;;114;Отсутствует;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
4482;Гидрологический пост;1;ФГБУ Дальневосточное УГМС;СРЕДНЕХОРСКИЙ - Р.ХОР;0;05336;;05336;;47.67;136.18;;127;Отсутствует;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
3440;Метеорологическая станция;2;ФГБУ Западно-Сибирское УГМС;Средний Васюган;1;29111;5927820;;;59.13;78.14;;170;Томский ЦГМС;2;0;0;3;0;0;1;0;0;1;;9999-12-31 00:00:00
4134;Пристанционный гидрологический пост;1;ФГБУ Западно-Сибирское УГМС;Средний Васюган (ГП при Средний Васюган М) - р. Васюган;0;10478;;10478;;59.13;78.14;;170;Томский ЦГМС;0;0;0;2;0;0;0;0;0;1;;
2748;Гидрологический пост;2;ФГБУ Северо-Кавказское УГМС;СРЕДНЯЯ АХТУБА - р. Волга, рук. Ахтуба;0;77385;;77385;;48.70;44.85;;134;Волгоградский ЦГМС;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
4942;Гидрологический пост;1;ФГБУ Иркутское УГМС;СРЕДНЯЯ БАДАРМА - Р.БАДАРМА;0;;5745102151;08281;;57.75;102.25;;138;Братский ЦГМС;1;0;0;3;0;0;0;0;0;1;;
4579;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;СРЕДНЯЯ ОЛЕКМА;1;30484;5542061;;;55.43;120.55;;175;Отсутствует;2;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
5851;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;СРЕДНЯЯ ОЛЕКМА (ГП ПРИ СРЕДНЯЯ ОЛЕКМА М)-р.Олекма - Р.ОЛЕКМА;1;03163;;03163;;55.42;120.55;;175;Отсутствует;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
4621;Гидрологическая станция;1;ФГБУ Забайкальское УГМС;СРЕТЕНСК;1;30777;5231771;;30777;52.23;117.70;;175;Отсутствует;2;0;0;1;0;2;0;0;0;1;;9999-12-31 00:00:00
5878;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;СРЕТЕНСК (ГП ПРИ СРЕТЕНСК Г)-р.Шилка - Р.ШИЛКА;1;06067;;06067;;52.25;117.68;;175;Отсутствует;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
3615;Гидрологический пост;1;ФГБУ Западно-Сибирское УГМС;Сростки - р. Катунь;0;10071;5225085430;10071;;52.24;85.43;;;Алтайский ЦГМС;1;0;0;2;0;0;0;0;0;1;;
30268;Гидрологический пост;2;ФГБУ Дальневосточное УГМС;ст. Аксака - р. Гур (Хунгари);0;05408;;05408;;50.28333333333333;138.48333333333332;;127;Отсутствует;0;0;0;3;0;0;0;0;0;0;;
4771;Гидрологический пост;1;ФГБУ Дальневосточное УГМС;СТ.УРУША - Р.УРУША;0;06246;5404122511;06246;;54.06;122.85;;128;Амурский ЦГМС;1;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
31321;Геофизическая станция;0;ФГБУ ИПГ;СТАВРОПОЛЬ;0;;;;;45.04;41.97;;;Отсутствует;0;0;0;0;0;0;0;1;0;0;;
2799;Авиационная метеорологическая станция;2;ФГБУ Авиаметтелеком Росгидромета;СТАВРОПОЛЬ;0;34948;4514210;;;45.10916666666667;42.1125;;126;ФГБУ Северо-Кавказский филиал Авиаметтелекома  Росгидромета;4;0;0;0;0;0;0;0;0;0;;9999-12-31 00:00:00
30058;Доплеровский метеорологический локатор;0;ФГБУ Северо-Кавказское УГМС;СТАВРОПОЛЬ;0;39403;;;;45.11361111111111;42.1025;;;Ставропольский ЦГМС;0;1;0;0;0;0;0;0;0;0;;
2634;Агрометеорологический пост;0;ФГБУ Северо-Кавказское УГМС;СТАВРОПОЛЬ;0;59606;4507042050;;59606;45.12;42.08;;126;Ставропольский ЦГМС;1;0;0;0;0;2;0;0;0;0;;9999-12-31 00:00:00
2714;Центр по гидрометеорологии и мониторингу окружающей среды;1;ФГБУ Северо-Кавказское УГМС;СТАВРОПОЛЬ (СТАВРОПОЛЬСКИЙ);0;34949;4514210;;34949;45.07;42.05;;126;Ставропольский ЦГМС;1;0;0;0;0;1;0;1;0;1;;9999-12-31 00:00:00
29077;Пост наблюдения за загрязнением природной среды;0;ФГБУ Северо-Кавказское УГМС;СТАВРОПОЛЬ, ПНЗ №3;0;;;;;45.04344838585674;42.0062255859375;;;Ставропольский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
29079;Пост наблюдения за загрязнением природной среды;0;ФГБУ Северо-Кавказское УГМС;СТАВРОПОЛЬ, ПНЗ №4;0;;;;;45.04344838585674;42.0062255859375;;;Ставропольский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
29081;Пост наблюдения за загрязнением природной среды;0;ФГБУ Северо-Кавказское УГМС;СТАВРОПОЛЬ, ПНЗ №6;0;;;;;45.04344838585674;42.0062255859375;;;Ставропольский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
29083;Пост наблюдения за загрязнением природной среды;0;ФГБУ Северо-Кавказское УГМС;СТАВРОПОЛЬ, ПНЗ №7;0;;;;;45.04344838585674;42.0062255859375;;;Ставропольский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
1033;Гидрологический пост;1;ФГБУ Центральное УГМС;СТАРАЯ - Р.BЯЗЬМА;0;79051;;79051;;55.18;34.31;;167;Смоленский ЦГМС;0;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
2067;Озерный гидрометеорологический пост;2;ФГБУ Приволжское УГМС;СТАРАЯ МАЙНА - ВДХР.КУЙБЫШЕBСКОЕ;0;36020;543804856;36020;;54.63;48.93;;173;Ульяновский ЦГМС;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
648;Гидрологический пост;1;ФГБУ Северное УГМС;СТАРАЯ МЕЛЬНИЦА - Р.СИЯ;0;;;70557;;63.60;41.61;;129;Отсутствует;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
1188;Пост наблюдения за загрязнением природной среды;0;ФГБУ Северо-Западное УГМС;СТАРАЯ РУССА;0;;;;;58.02;31.32;;153;Новгородский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
1559;Гидрологический пост;3;ФГБУ Северо-Западное УГМС;СТАРАЯ РУССА - Р.ПОЛИСТЬ;0;72493;;72493;;58.00;31.35;;153;Новгородский ЦГМС;0;0;0;3;0;0;0;0;0;1;;
812;Гидрологическая станция;1;ФГБУ Северо-Западное УГМС;СТАРАЯ РУССА - Р.ПОЛИСТЬ;1;26275;5803130;72493;26275;58.02;31.32;;153;Новгородский ЦГМС;2;0;0;1;0;2;1;0;0;1;;
33730;Пункт гидрохимических наблюдений;3;ФГБУ Северо-Западное УГМС;СТАРАЯ РУССА - Р.ПОЛИСТЬ;0;29218;580003000;;;58.02027777777778;31.378888888888888;;;Новгородский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
1580;Гидрологический пост;1;ФГБУ Северо-Западное УГМС;СТАРАЯ РУССА - Р.ТУЛЕБЛЯ;0;72502;;72502;;58.00;31.32;;153;Новгородский ЦГМС;0;0;0;3;0;0;0;0;0;1;;
1451;Гидрологический пост;2;ФГБУ Центральное УГМС;СТАРАЯ РЯЗАНЬ - Р.ОКА;0;75321;542404025;75321;;54.40;40.41;;162;Рязанский ЦГМС;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
1034;Гидрологический пост;1;ФГБУ Центральное УГМС;СТАРАЯ ТОРОПА - Р.ТОРОПА;0;73186;5617031420;73186;;56.28;31.70;;169;Смоленский ЦГМС;1;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
3441;Метеорологическая станция;2;ФГБУ Западно-Сибирское УГМС;Старица;0;29224;5828060;;;58.09;80.35;;170;Томский ЦГМС;3;0;0;0;0;0;0;0;0;1;;
784;Метеорологическая станция;2;ФГБУ Центральное УГМС;СТАРИЦА;1;26499;5653490;75006;;56.48;34.92;;169;Тверской ЦГМС;2;0;0;0;0;3;0;0;0;1;;9999-12-31 00:00:00
8251;Гидрологический пост;1;ФГБУ Центральное УГМС;СТАРИЦА - Р.ВОЛГА;0;75006;;;;56.50;34.93;;169;Тверской ЦГМС;0;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
3616;Гидрологический пост;1;ФГБУ Западно-Сибирское УГМС;Старо-Алейское - р. Алей;0;10148;5101082000;10148;;51.00;82.00;;;Алтайский ЦГМС;1;0;0;3;0;0;0;0;0;1;;
2242;Гидрологический пост;1;ФГБУ Башкирское УГМС;СТАРО-СИБАЕВО - Р.КАРАГАЙЛЫ;0;19111;;19111;;52.71;58.55;;103;Отсутствует;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
3617;Гидрологический пост;1;ФГБУ Западно-Сибирское УГМС;Старогорносталево - р. Чулым;0;10595;5441079150;10595;;54.40;79.14;;154;Отсутствует;1;0;0;4;0;0;0;0;0;1;;
5692;Морская гидрометеорологическая береговая станция;2;ФГБУ Сахалинское УГМС;СТАРОДУБСКОЕ - МОРЕ ОХОТСКОЕ;0;32136;4744281;;;47.25;142.49;;165;Отсутствует;3;0;0;0;3;0;0;0;0;1;;9999-12-31 00:00:00
2014;Гидрологический пост;1;ФГБУ Приволжское УГМС;СТАРОЕ НАЗИМКИНО - Р.НЯНЬГА;0;;;75752;;52.87;45.28;;158;Пензенский ЦГМС;0;0;0;4;0;0;0;0;0;1;;9999-12-31 00:00:00
649;Гидрологический пост;1;ФГБУ Северное УГМС;СТАРОЕ СЕЛО - Р.МЕГРА;0;;;75203;;60.22666944444445;36.97666944444445;;135;Вологодский ЦГМС;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
1434;Метеорологическая станция;2;ФГБУ Центральное УГМС;СТАРОЖИЛОВО;0;27734;5434000;;;54.27;39.97;;162;Рязанский ЦГМС;4;0;0;1;0;2;0;0;0;1;;9999-12-31 00:00:00
2517;Гидрологический пост;1;ФГБУ Северо-Кавказское УГМС;СТАРОМАРЬЕВКА - р. Ула;0;84019;4505042130;84019;;45.08;42.21;;126;Ставропольский ЦГМС;1;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
2337;Метеорологическая станция;2;ФГБУ Северо-Кавказское УГМС;СТАРОМИНСКАЯ;0;34729;4653910;;34729;46.53333333333333;39.016666666666666;;123;Краснодарский ЦГМС;3;0;0;0;0;3;0;0;0;1;;9999-12-31 00:00:00
8862;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Башкирское УГМС;СТАРОСУБАНГУЛОВО;0;28920;5315740;;;53.10;57.43;;;Отсутствует;4;0;0;0;0;0;0;0;0;0;;9999-12-31 00:00:00
2243;Гидрологический пост;2;ФГБУ Башкирское УГМС;СТАРОСУБХАНГУЛОВО - Р.БЕЛАЯ;0;76278;5305057270;76278;;53.08;57.45;;103;Отсутствует;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
33671;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Уральское УГМС;СТАРОУТКИНСК;0;28330;5725930;;;57.238055555555555;59.33277777777778;;;Отсутствует;1;0;0;0;0;0;0;0;0;0;;
3228;Гидрологический пост;1;ФГБУ Уральское УГМС;СТАРОУТКИНСК - Р.ЧУСОВАЯ;0;76176;;76176;;57.23;59.32;;166;Отсутствует;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
2556;Гидрологический пост;3;ФГБУ Северо-Кавказское УГМС;СТАРОЧЕРКАССКАЯ - р. Дон;0;78805;;78805;;47.233333333333334;40.083333333333336;;161;Ростовский ЦГМС;1;0;0;3;1;0;0;0;0;0;;9999-12-31 00:00:00
8302;Гидрологический пост;3;ФГБУ Центральное УГМС;СТАРЫЕ ОМУТИЩИ - Р.КЛЯЗЬМА;0;75563;;75563;;55.95;39.31;;133;Владимирский ЦГМС;0;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
275;Гидрологический пост;1;ФГБУ Центрально-Черноземное УГМС;СТАРЫЙ ГОРОД - Р.СBАПА;0;80236;;80236;;52.13;35.08;;146;Отсутствует;0;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
3618;Гидрологический пост;1;ФГБУ Западно-Сибирское УГМС;Старый Искитим - р. Бердь;0;10205;5438083240;10205;;54.37;83.24;;154;Отсутствует;1;0;0;3;0;0;0;0;0;1;;
